Year,Month,Day,Hour,Minute,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,BC,BL,BR,DZ,FG,FZ,HZ,MI,PL,RA,SN,SQ,TS,BKN,CLR,FEW,OVC,SCT,VV,Load
2018,10,16,12,0,30.19,30,46,0,54,30.23,28.9,10,39,200,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1506.379
2018,10,16,13,0,30.1525,30,48,0,50,30.2,28.89,9.97,40,230,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1498.537
2018,10,16,14,0,30.13,31,49,0,50,30.17,28.84,10,41,230,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1487.65
2018,10,16,15,0,30.12,29,51,0,43,30.16,28.83,10,41,370,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1472.253
2018,10,16,16,0,30.0975,29,51,0,43,30.14,28.83,9.97,41.5,220,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1481.352
2018,10,16,17,0,30.09,31,50,0,48,30.13,28.8,10,42,230,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1508.065
2018,10,16,18,0,30.09,33,48,0,56,30.13,28.8,10,41,210,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1538.077
2018,10,16,19,0,30.0875,34,46,0,63,30.13,28.82,9.97,41,220,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1518.344
2018,10,16,20,0,30.08,33,45,0,63,30.12,28.79,10,40,220,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1472.094
2018,10,16,21,0,30.09,34,44,0,68,30.13,28.8,10,40,220,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1389.05
2018,10,16,22,0,30.0825,35,44,0,71,30.12,28.81,9.97,40,230,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1320.767
2018,10,16,23,0,30.09,36,44,0,73,30.13,28.8,10,40,230,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1284.47
2018,10,17,0,0,30.3425,33,43.5,0,66.5,30.3725,29.05,10,39.5,330,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1238.184
2018,10,17,1,0,30.0775,37,42,0,82,30.12,28.81,9.97,40,370,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1215.059
2018,10,17,2,0,30.07,37,42,0,82,30.11,28.79,10,40,230,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1218.069
2018,10,17,3,0,30.06,36,42,0,79,30.09,28.77,10,39,230,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1232.696
2018,10,17,4,0,30.05,36,42,0,79,30.08,28.785,9.97,39,230,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1292.717
2018,10,17,5,0,30.05,36,41,0,82,30.09,28.77,10,39,240,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1431.332
2018,10,17,6,0,30.06,35,41,0,79,30.09,28.77,10,38,230,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1498.377
2018,10,17,7,0,30.0625,36,40,0,86,30.1,28.79,9.97,38,230,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1547.366
2018,10,17,8,0,30.07,36,42,0,79,30.11,28.79,10,39,240,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1559.283
2018,10,17,9,0,30.08,37,44,0,76,30.11,28.79,10,41,230,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1564.017
2018,10,17,10,0,30.0825,37,47,0,69,30.11,28.81,9.97,42,250,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1545.937
2018,10,17,11,0,30.09,38,51,0,61,30.13,28.8,10,45,260,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1545.134
2018,10,17,12,0,30.09,36,52,0,55,30.12,28.8,10,45,270,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1545.432
2018,10,17,13,0,30.0875,35,52,0,53,30.12,28.82,9.97,44,270,10.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1526.549
2018,10,17,14,0,30.08,34,55,0,45,30.11,28.79,10,45,260,32,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1504.567
2018,10,17,15,0,30.09,34,53,0,48,30.13,28.8,10,44,300,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1497.524
2018,10,17,16,0,30.115,34,53,0,48,30.14,28.84,9.97,44,300,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1495.598
2018,10,17,17,0,30.13,34,52,0,50,30.16,28.84,10,44,300,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1530.836
2018,10,17,18,0,30.16,35,50,0,57,30.2,28.87,10,43,300,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1540.786
2018,10,17,19,0,30.2175,36,47,0,66,30.25,28.935,9.97,42,310,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1515.57
2018,10,17,20,0,30.24,35,45,0,68,30.29,28.95,10,41,310,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1458.544
2018,10,17,21,0,30.28,35,45,0,68,30.31,28.99,10,41,300,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1381.643
2018,10,17,22,0,30.3025,35,45,0,68,30.34,29.025,9.97,41,290,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1295.869
2018,10,17,23,0,30.31,34,45,0,66,30.35,29.02,10,40,310,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1232.18
2018,10,18,0,0,30.3575,30,34.5,0,82.5,30.4,29.0575,10,32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1220.318
2018,10,18,1,0,30.3525,31,43,0,63,30.38,29.07,9.97,38,330,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1204.609
2018,10,18,2,0,30.36,30,40,0,68,30.39,29.06,10,36,300,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1204.659
2018,10,18,3,0,30.37,32,39,0,76,30.41,29.08,10,36,270,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1248.308
2018,10,18,4,0,30.385,31,36,0,82,30.42,29.1,9.97,34,270,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1320.804
2018,10,18,5,0,30.4,31,36,0,82,30.44,29.1,10,34,290,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1435.317
2018,10,18,6,0,30.42,30,34,0,85,30.46,29.12,10,32,270,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1514.359
2018,10,18,7,0,30.445,29,33,0,85,30.48,29.16,9.97,31,270,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1515.848
2018,10,18,8,0,30.46,31,36,0,82,30.51,29.16,10,34,300,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1541.215
2018,10,18,9,0,30.47,28,39,0,65,30.52,29.17,10,35,320,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1534.338
2018,10,18,10,0,30.48,28,43,0,56,30.52,29.195,9.97,37,340,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1532.916
2018,10,18,11,0,30.48,27,43,0,53,30.52,29.18,10,37,370,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1512.274
2018,10,18,12,0,30.48,28,45,0,52,30.51,29.18,10,38,290,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1505.592
2018,10,18,13,0,30.455,27,47,0,46,30.5,29.18,9.97,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1479.594
2018,10,18,14,0,30.44,26,48,0,42,30.48,29.14,10,39,270,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1446.631
2018,10,18,15,0,30.42,26,49,0,41,30.47,29.12,10,40,290,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1445.08
2018,10,18,16,0,30.41,27,49,0,43,30.46,29.13,9.97,40,290,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1453.175
2018,10,18,17,0,30.41,27,48,0,44,30.45,29.11,10,39,300,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1479.685
2018,10,18,18,0,30.4,29,45,0,54,30.45,29.1,10,38,260,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1529.649
2018,10,18,19,0,30.3975,31,43,0,63,30.45,29.12,9.97,38,250,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1497.711
2018,10,18,20,0,30.39,32,39,0,76,30.44,29.09,10,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1453.657
2018,10,18,21,0,30.39,32,38,0,79,30.44,29.09,10,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1387.093
2018,10,18,22,0,30.3775,31,37,0,79,30.43,29.1,9.97,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1306.883
2018,10,18,23,0,30.37,31,36,0,82,30.42,29.08,10,34,230,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1262.894
2018,10,19,0,0,29.85833333,45.66666667,46,0.0075,97.66666667,29.89111111,28.57833333,5.666666667,46,250,0,7.333333333,0,0,0.666666667,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,1256.982
2018,10,19,1,0,30.3475,30,34,0,85,30.4,29.07,9.97,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1244.345
2018,10,19,2,0,30.34,30,35,0,82,30.39,29.05,10,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1243.785
2018,10,19,3,0,30.33,30,34,0,85,30.37,29.04,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1272.265
2018,10,19,4,0,30.3275,29,33,0,85,30.37,29.055,9.97,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1349.692
2018,10,19,5,0,30.32,30,33,0,89,30.37,29.03,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1458.312
2018,10,19,6,0,30.32,29,33,0,85,30.37,29.03,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1531.916
2018,10,19,7,0,30.2975,29,31,0,92,30.35,29.025,9.97,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1545.051
2018,10,19,8,0,30.29,32,35,0,89,30.35,29,10,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1555.028
2018,10,19,9,0,30.29,33,41,0,73,30.33,29,10,38,190,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1549.33
2018,10,19,10,0,30.24,30,48,0,50,30.29,28.975,9.97,40,200,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1539.518
2018,10,19,11,0,30.21,30,49,0,48,30.26,28.92,10,41,210,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1503.429
2018,10,19,12,0,30.17,30,51,0,44,30.22,28.88,10,42,170,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1510.946
2018,10,19,13,0,30.11,31,55,0,40,30.14,28.82,10,44,220,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1486.487
2018,10,19,14,0,30.06,30,56,0,37,30.1,28.77,10,44,200,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1477.812
2018,10,19,15,0,30.03,28,58,0,32,30.06,28.75,10,45,220,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1473.072
2018,10,19,16,0,30,28,57,0,33,30.04,28.72,10,44,210,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1475.606
2018,10,19,17,0,29.98,31,56,0,39,30.01,28.7,10,45,210,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1486.804
2018,10,19,18,0,29.94,34,55,0,45,29.98,28.66,10,45,190,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1499.439
2018,10,19,19,0,29.9375,35,55,0.00025,47,29.98,28.675,9.97,46,220,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1471.413
2018,10,19,20,0,29.93,39,54,0.001,57,29.96,28.65,10,47,200,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1426.672
2018,10,19,21,0,29.91,42,51,0.02,71,29.95,28.63,9,47,250,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1358.755
2018,10,19,22,0,29.9025,46,48,0.04,93,29.94,28.645,9.97,47,260,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,1282.622
2018,10,19,23,0,29.88,46,47,0.04,97,29.91,28.6,10,47,240,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1219.825
2018,10,20,0,0,29.8925,36.5,38,0.03,95,29.9225,28.6125,9.25,38,310,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1196.887
2018,10,20,1,0,29.84333333,46,46.66666667,0.001,98,29.87222222,28.57666667,7.98,46.66666667,246.6666667,0,9.333333333,0,0,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,1190.062
2018,10,20,2,0,29.84,46,46.5,0.001,98.5,29.8625,28.56,6.5,46.5,240,9,9,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1152.053
2018,10,20,3,0,29.81,46,46,0.001,100,29.84,28.53,4,46,240,0,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1177.318
2018,10,20,4,0,29.815,46,46,0.0055,100,29.83166667,28.54666667,2.826666667,46,230,0,9,0,0,0.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,1201.639
2018,10,20,5,0,29.82,46,47,0.001,97,29.84,28.54,10,47,250,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1236.25
2018,10,20,6,0,29.82,46,47,0,97,29.84,28.54,10,47,260,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1286.327
2018,10,20,7,0,29.82,47,47,0.00075,100,29.84,28.56,6.92,47,260,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1326.212
2018,10,20,8,0,29.82,47,48,0,96,29.85,28.54,7,47,250,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1367.439
